building_id,rep_point,geohash
13102-bldg-7672,POINT (139.76660261459557 35.67446544395046),xn76uqqfvfk
13102-bldg-7744,POINT (139.7663499156039 35.67459489356312),xn76uqqg842
13102-bldg-7766,POINT (139.7664089780762 35.67464442263132),xn76uqqgc7s
13102-bldg-7778,POINT (139.76565327867323 35.67469813963522),xn76uqqhpv8
13102-bldg-7810,POINT (139.76570406585026 35.674761457445605),xn76uqqk8cw
13102-bldg-7828,POINT (139.76576704974335 35.674816400312636),xn76uqqkf7v
13102-bldg-7806,POINT (139.7659362632904 35.67474376163436),xn76uqqkqq5
13102-bldg-7868,POINT (139.76579325964013 35.67492440588318),xn76uqqm7pc
13102-bldg-7924,POINT (139.7659544349477 35.67492354207708),xn76uqqmqzc
13102-bldg-7804,POINT (139.76624384124932 35.67473048139185),xn76uqqsmeb
13102-bldg-7827,POINT (139.76660525609776 35.67479914391284),xn76uqquvbw
13102-bldg-7856,POINT (139.76650056416378 35.67489006645335),xn76uqqv798
13102-bldg-7884,POINT (139.7664230402171 35.67493416477486),xn76uqqv99w
13102-bldg-7904,POINT (139.76649732416973 35.674989344515744),xn76uqqvgkn
13102-bldg-7846,POINT (139.76667241751585 35.674867514359235),xn76uqqvpt2
13102-bldg-8026,POINT (139.7661836828089 35.67515270928752),xn76uqqwu4k
13102-bldg-8083,POINT (139.76620567826959 35.67529087339352),xn76uqqxssh
13102-bldg-8024,POINT (139.76644361497614 35.675256417076675),xn76uqqz6jv
13102-bldg-8072,POINT (139.766548909325 35.67531887386674),xn76uqqzu9k
13102-bldg-7530,POINT (139.7668251111228 35.674041246527075),xn76uqr0756
13102-bldg-7625,POINT (139.7668612556697 35.674312332014566),xn76uqr1gvv
13102-bldg-7587,POINT (139.76694573178185 35.67415831288951),xn76uqr1jch
13102-bldg-7539,POINT (139.76705465785304 35.67401317126463),xn76uqr20qj
13102-bldg-7558,POINT (139.76711703996 35.67413905928099),xn76uqr2cvs
13102-bldg-7548,POINT (139.76716074513487 35.67410852220698),xn76uqr2dzu
13102-bldg-7565,POINT (139.767061017723 35.67421031935099),xn76uqr32df
13102-bldg-7636,POINT (139.76736146052883 35.674304103439724),xn76uqr3zs6
13102-bldg-7630,POINT (139.76681825975538 35.67434147916108),xn76uqr44gm
13102-bldg-7697,POINT (139.7667007916024 35.674440730465086),xn76uqr48jv
13102-bldg-7758,POINT (139.76683053921917 35.67464655836788),xn76uqr5ghn
13102-bldg-7759,POINT (139.7669228714323 35.67463279825961),xn76uqr5v3e
13102-bldg-7775,POINT (139.76701430926508 35.674622320681436),xn76uqr5xrx
13102-bldg-7689,POINT (139.76723735894444 35.674419426752365),xn76uqr6s9v
13102-bldg-7748,POINT (139.7670968643134 35.67456067193739),xn76uqr73kj
13102-bldg-7709,POINT (139.7673558718249 35.67451299971195),xn76uqr7p7n
13102-bldg-7614,POINT (139.76770021667988 35.67415645776569),xn76uqr9p2y
13102-bldg-7639,POINT (139.76788460801006 35.67430290072667),xn76uqrcgu0
13102-bldg-7649,POINT (139.76744411427606 35.674377780167056),xn76uqrd36p
13102-bldg-7695,POINT (139.76750394545763 35.674447035302066),xn76uqrddyu
13102-bldg-7659,POINT (139.76758586392341 35.67444416189618),xn76uqrdsy3
13102-bldg-7733,POINT (139.76739355358654 35.674575780382),xn76uqre2qf
13102-bldg-7763,POINT (139.76746330640523 35.67466040047791),xn76uqrecyw
13102-bldg-7746,POINT (139.7675264951292 35.67462618892873),xn76uqreg2m
13102-bldg-7720,POINT (139.76758487757172 35.67456644579643),xn76uqrekv0
13102-bldg-7714,POINT (139.76764866034526 35.67451639804207),xn76uqren7b
13102-bldg-7727,POINT (139.7676848431212 35.674570118431596),xn76uqrerjg
13102-bldg-7738,POINT (139.76756758704767 35.67460273769473),xn76uqres7u
13102-bldg-7676,POINT (139.76797987674755 35.6743937194861),xn76uqrfmuz
13102-bldg-7706,POINT (139.76788331789297 35.67450563913175),xn76uqrg59z
13102-bldg-7726,POINT (139.76773471091536 35.67458602494187),xn76uqrg82b
13102-bldg-7732,POINT (139.7680092386756 35.67454193449111),xn76uqrgq8t
13102-bldg-7776,POINT (139.7668877289483 35.67470227303681),xn76uqrhhw9
13102-bldg-7787,POINT (139.76692417177492 35.674742035090745),xn76uqrhmmu
13102-bldg-7829,POINT (139.7670290657025 35.67479303911719),xn76uqrhxz6
13102-bldg-7870,POINT (139.7667282452423 35.674925817422675),xn76uqrj8b4
13102-bldg-7923,POINT (139.76681039532127 35.67499638694946),xn76uqrjftr
13102-bldg-7780,POINT (139.76720625760603 35.67469445053843),xn76uqrk5vn
13102-bldg-7844,POINT (139.76731963819367 35.67481473330144),xn76uqrkye7
13102-bldg-7852,POINT (139.76712329455765 35.674881616158316),xn76uqrm4pb
13102-bldg-7871,POINT (139.7671482845628 35.67493230967552),xn76uqrmd97
13102-bldg-7890,POINT (139.76719382370118 35.67495245145576),xn76uqrmetj
13102-bldg-16296,POINT (139.7672958186826 35.67492216808316),xn76uqrmqp3
13102-bldg-7912,POINT (139.7672363107641 35.67498708935148),xn76uqrmuet
13102-bldg-16297,POINT (139.76735977227625 35.67495610427837),xn76uqrmxtc
13102-bldg-7973,POINT (139.76690331987868 35.6750967076515),xn76uqrnsbh
13102-bldg-7992,POINT (139.76697740902716 35.67515979957695),xn76uqrnyeg
13102-bldg-7996,POINT (139.76702504699173 35.67520234226614),xn76uqrppex
13102-bldg-7937,POINT (139.7672346350786 35.67504905553116),xn76uqrqhx5
13102-bldg-7958,POINT (139.76731875113867 35.67506879944123),xn76uqrqqdf
13102-bldg-7779,POINT (139.76752278880292 35.67471740731254),xn76uqrs736
13102-bldg-7757,POINT (139.76760500055107 35.67467156069337),xn76uqrsj0z
13102-bldg-7790,POINT (139.76755581306995 35.674748580351064),xn76uqrskp5
13102-bldg-7824,POINT (139.767653978765 35.67478748963136),xn76uqrswqk
13102-bldg-7851,POINT (139.76746133700937 35.67488800380615),xn76uqrt3ch
13102-bldg-7865,POINT (139.7675308969864 35.67494646846868),xn76uqrtes0
13102-bldg-7926,POINT (139.76748302227435 35.674994927652605),xn76uqrtfmh
13102-bldg-7849,POINT (139.7676954290329 35.67488365898009),xn76uqrtr27
13102-bldg-7913,POINT (139.76759781995864 35.67500494933193),xn76uqrtvnf
13102-bldg-7883,POINT (139.76771888871 35.6749585274797),xn76uqrtxyk
13102-bldg-7857,POINT (139.76787926916876 35.67477246351931),xn76uqruees
13102-bldg-7863,POINT (139.76781694832476 35.674876668067),xn76uqrv4pj
13102-bldg-7882,POINT (139.76778028100375 35.67494195449578),xn76uqrv974
13102-bldg-7941,POINT (139.7674212203521 35.67504468351014),xn76uqrw0yq
13102-bldg-8006,POINT (139.76786067943286 35.67518325244201),xn76uqrz50n
13101-bldg-340,POINT (139.7629550699039 35.6754356942073),xn76uqs22zh
13101-bldg-404,POINT (139.7625970766657 35.67667744612822),xn76uqsp8w9
13101-bldg-343,POINT (139.76461826270847 35.67567020776697),xn76uqt3zdu
13101-bldg-326,POINT (139.76477816505965 35.67549160932023),xn76uqt8g3s
13101-bldg-368,POINT (139.7651059329203 35.67584211790926),xn76uqtfg4b
13101-bldg-430,POINT (139.7643151287781 35.67660139891724),xn76uqtr28d
13101-bldg-443,POINT (139.76360407783176 35.67688878583976),xn76uqubbn0
13101-bldg-453,POINT (139.7626441813704 35.67751681636459),xn76uquh9eh
13101-bldg-11683,POINT (139.76466903133408 35.67805490283525),xn76uqvx8z6
13102-bldg-8118,POINT (139.76622725258682 35.67540076475348),xn76uqw8m0s
13102-bldg-8106,POINT (139.76633293361863 35.67536246376779),xn76uqw8p9e
13102-bldg-8087,POINT (139.76642569952278 35.675358707189034),xn76uqwb1bb
13102-bldg-8324,POINT (139.76654487202606 35.67590575151975),xn76uqwghwc
13101-bldg-383,POINT (139.7656323008142 35.67634122199498),xn76uqwjz20
13101-bldg-359,POINT (139.76567651903562 35.67608473269254),xn76uqwk221
13101-bldg-369,POINT (139.7659711645289 35.67629374154921),xn76uqwmrpj
13101-bldg-376,POINT (139.7659522153583 35.67643115332654),xn76uqwqq8z
13102-bldg-8538,POINT (139.76615181191235 35.676447969978895),xn76uqww77u
13102-bldg-8572,POINT (139.76623346308642 35.67651991266356),xn76uqwwv33
13102-bldg-8633,POINT (139.76630997046036 35.67661860602465),xn76uqwxr5d
13102-bldg-8237,POINT (139.76727577578023 35.6756749225531),xn76uqx3vef
13102-bldg-8224,POINT (139.76734498355103 35.67565406514649),xn76uqx3xpy
13102-bldg-8308,POINT (139.7667099875284 35.67584721801587),xn76uqx4b7u
13102-bldg-8269,POINT (139.7670334134293 35.67574959404497),xn76uqx4rct
13102-bldg-8256,POINT (139.76714660032883 35.67570775102117),xn76uqx649f
13102-bldg-8336,POINT (139.76727586188625 35.67589732422343),xn76uqx7jt6
13102-bldg-8216,POINT (139.7674732256567 35.67561268673808),xn76uqx9d0j
13102-bldg-8131,POINT (139.76804172112867 35.67543664746327),xn76uqxbrrm
13102-bldg-8147,POINT (139.7679005095211 35.67547568019798),xn76uqxbsns
13102-bldg-8137,POINT (139.76795180211676 35.67546647208153),xn76uqxbtkf
13102-bldg-8221,POINT (139.76793724974942 35.6756467286128),xn76uqxcsyx
13102-bldg-8309,POINT (139.76743427449276 35.675832079061884),xn76uqxdc30
13102-bldg-8306,POINT (139.76771168622258 35.67579112941933),xn76uqxdx9r
13102-bldg-8377,POINT (139.76744413330292 35.67600163580526),xn76uqxec2x
13102-bldg-8338,POINT (139.7677109475756 35.675941059541096),xn76uqxertq
13102-bldg-8343,POINT (139.76764526615204 35.675969016134815),xn76uqxew4t
13102-bldg-8253,POINT (139.76801232398387 35.67571195642787),xn76uqxfndx
13102-bldg-8326,POINT (139.76782246256616 35.675895537916176),xn76uqxg4kf
13102-bldg-8492,POINT (139.76685544923896 35.67612768992253),xn76uqxheb1
13102-bldg-8440,POINT (139.76721556351694 35.67605750751723),xn76uqxkh5j
13102-bldg-8686,POINT (139.76750854951675 35.67667812473638),xn76uqxxenb
13102-bldg-8734,POINT (139.76771227663664 35.67669750407535),xn76uqxxzdr
13102-bldg-8700,POINT (139.76796517808697 35.67659665167271),xn76uqxzjxs
13101-bldg-388,POINT (139.76549012561887 35.67676549436352),xn76uqy05zn
13101-bldg-396,POINT (139.76621007881877 35.676754187506866),xn76uqy8htp
13101-bldg-11476,POINT (139.765916321505 35.67782264665839),xn76uqyqmuh
13101-bldg-439,POINT (139.7661732430705 35.67761370163754),xn76uqyt5vh
13101-bldg-445,POINT (139.76636433397647 35.67779500847801),xn76uqyy0r4
13101-bldg-455,POINT (139.76654607559203 35.678043417196236),xn76uqyzst6
13101-bldg-11486,POINT (139.76731412131576 35.67684623704579),xn76uqz2wqp
13102-bldg-8786,POINT (139.7671719076878 35.67697774230922),xn76uqz37nt
13102-bldg-8961,POINT (139.7680065161299 35.67730471900049),xn76uqzgqee
13101-bldg-435,POINT (139.76679552634724 35.677532761230246),xn76uqzhdqh
13101-bldg-460,POINT (139.76696751778667 35.67802885177838),xn76uqzpw6s
13102-bldg-9028,POINT (139.767714679022 35.67744298670919),xn76uqzspv3
13102-bldg-9109,POINT (139.76782398700007 35.677774811138015),xn76uqzy477
13102-bldg-9142,POINT (139.767847869668 35.67788144487491),xn76uqzydzj
13102-bldg-9193,POINT (139.76791351545938 35.677991184665906),xn76uqzzk7t
13102-bldg-9156,POINT (139.7680452403311 35.67793527503918),xn76uqzzp90
13101-bldg-458,POINT (139.75861042868763 35.6781271792579),xn76ur105sv
13101-bldg-512,POINT (139.7595145577442 35.67928022517582),xn76ur1ybez
13101-bldg-506,POINT (139.7600764276664 35.6791678911554),xn76ur4njyf
13101-bldg-520,POINT (139.76162569505092 35.678968755203385),xn76ur5m1cv
13101-bldg-535,POINT (139.76209000087823 35.6791162342466),xn76ur5tutr
13101-bldg-580,POINT (139.76198217260887 35.680100374934675),xn76ur7edhz
13101-bldg-591,POINT (139.7625700682929 35.68014293696105),xn76ur7gzut
13101-bldg-606,POINT (139.76214145291462 35.680542303580665),xn76ur7wjzn
13101-bldg-997,POINT (139.75852700736223 35.68320544371818),xn76urcj9xw
13101-bldg-995,POINT (139.75974514305008 35.683242288131765),xn76urcvyn7
13101-bldg-782,POINT (139.7600503896936 35.68205427184277),xn76urdpj1n
13101-bldg-757,POINT (139.7618092157747 35.68195054723294),xn76ureqqjw
13101-bldg-875,POINT (139.7620279163319 35.682617155520795),xn76urgd73c
13101-bldg-1009,POINT (139.7612478511755 35.68307824346429),xn76urghcpg
13101-bldg-471,POINT (139.76323710662064 35.67842943047969),xn76urh3zmr
13101-bldg-469,POINT (139.76263606323397 35.67848264584103),xn76urh41rn
13101-bldg-517,POINT (139.7630859878587 35.679000516984296),xn76urhm5zy
13101-bldg-509,POINT (139.76437670405562 35.6786736342516),xn76urj764b
13101-bldg-497,POINT (139.76491097570252 35.67855498235195),xn76urjdwkx
13101-bldg-11682,POINT (139.7639980114055 35.678842593501614),xn76urjh34q
13101-bldg-513,POINT (139.76411199872612 35.67928142571165),xn76urjngu5
13101-bldg-583,POINT (139.76316452440494 35.68000824758132),xn76urk7jg8
13101-bldg-579,POINT (139.76359686808271 35.679912764206485),xn76urkdxcg
13101-bldg-571,POINT (139.76479065866823 35.679759028246394),xn76urm9etj
13101-bldg-11475,POINT (139.76622051379488 35.678242087428885),xn76urn8ufr
13102-bldg-18138,POINT (139.76708824646897 35.67824127944688),xn76urp2c4n
13101-bldg-11679,POINT (139.76706936332812 35.67856878966405),xn76urp68z2
13101-bldg-11678,POINT (139.76708771986068 35.67859627096385),xn76urp6chq
13101-bldg-491,POINT (139.7673720026649 35.67863269893116),xn76urp7pg4
13101-bldg-501,POINT (139.76786631322585 35.679125125700246),xn76urpvgqf
13101-bldg-11681,POINT (139.76763202637724 35.67923875082871),xn76urpwtuh
13101-bldg-546,POINT (139.7665835444804 35.67982467963947),xn76urqfj3q
13101-bldg-578,POINT (139.7658227370511 35.68027749216968),xn76urqkety
13101-bldg-596,POINT (139.76541554787516 35.68060487070422),xn76urqnd4z
13101-bldg-818,POINT (139.76645625601296 35.68061307374069),xn76urqydkr
13101-bldg-525,POINT (139.7677167761092 35.679497943783495),xn76urr8pu7
13101-bldg-676,POINT (139.7625773757572 35.681055692136255),xn76urs10ng
13101-bldg-744,POINT (139.762727642541 35.68151612894379),xn76urs5gse
13101-bldg-706,POINT (139.7638196112312 35.6810526456059),xn76urscjn3
13101-bldg-630,POINT (139.76529912555972 35.6809624995667),xn76urtbxt2
13101-bldg-811,POINT (139.7626265248551 35.68223878161742),xn76uru015r
13101-bldg-925,POINT (139.76294884773097 35.682667767264505),xn76uru68g2
13101-bldg-906,POINT (139.76343852160645 35.68274184016776),xn76urueh1j
13101-bldg-911,POINT (139.76361970032278 35.68279944547809),xn76urug27u
13101-bldg-1017,POINT (139.76326944043709 35.68311533493237),xn76urut0nz
13101-bldg-972,POINT (139.76376138079755 35.6831562445105),xn76uruv7wm
13101-bldg-967,POINT (139.7643191520299 35.68258085046347),xn76urv60ej
13101-bldg-871,POINT (139.76600617408693 35.6812284378257),xn76urw6pzp
13101-bldg-11687,POINT (139.76640401864475 35.681019648634326),xn76urwc120
13101-bldg-855,POINT (139.76634490626793 35.6813045676095),xn76urwdxvk
13101-bldg-11685,POINT (139.7664639395165 35.68126640570253),xn76urwf6wj
13101-bldg-791,POINT (139.76537932116972 35.68208659037302),xn76urwp1rh
13101-bldg-789,POINT (139.7656317270604 35.68210022436254),xn76urwpr38
13101-bldg-11686,POINT (139.76664627876207 35.68165779775309),xn76urwuwzj
13101-bldg-908,POINT (139.76692799688567 35.68128400192261),xn76urx4t3r
13101-bldg-904,POINT (139.76710722818993 35.681191943423315),xn76urx618k
13101-bldg-975,POINT (139.7673349185516 35.68122954313466),xn76urx6nzq
13101-bldg-969,POINT (139.76753090229258 35.681130083880014),xn76urx9es8
13101-bldg-971,POINT (139.76776624097855 35.68115658025225),xn76urxcc18
13101-bldg-923,POINT (139.76801312446187 35.681075798967754),xn76urxcqf8
13101-bldg-11684,POINT (139.76695876605345 35.68193813744938),xn76urxnq5q
13101-bldg-881,POINT (139.76544493664215 35.68261260581776),xn76ury46cj
13101-bldg-40007,POINT (139.76603728153916 35.6822878815746),xn76ury82sw
13101-bldg-1036,POINT (139.76580084734607 35.683155623652624),xn76urym7nq
13101-bldg-903,POINT (139.76674629019828 35.682644531815924),xn76urz43pp
13102-bldg-3698,POINT (139.76838784758712 35.66676421706955),xn76usbjzqx
13102-bldg-3733,POINT (139.76824575880462 35.66686269148559),xn76usbns1j
13102-bldg-3761,POINT (139.7683747493718 35.66689351008033),xn76usbnxnv
13102-bldg-3841,POINT (139.76821483848718 35.66705611130268),xn76usbpemn
13102-bldg-3781,POINT (139.7685056582153 35.66693230130575),xn76usbqfnp
13102-bldg-3755,POINT (139.76873056564787 35.666817670155034),xn76usbqr2x
13102-bldg-3816,POINT (139.7685940945298 35.66706183821845),xn76usbrsq1
13102-bldg-3700,POINT (139.76915970864235 35.666679008091094),xn76usbv3qz
13102-bldg-3688,POINT (139.76935297762358 35.666720742046884),xn76usbvtyx
13102-bldg-3737,POINT (139.7688929446838 35.66685074406557),xn76usbw7qb
13102-bldg-3783,POINT (139.76876589173804 35.666958413806604),xn76usbx06c
13102-bldg-3808,POINT (139.76889614732482 35.66707178928757),xn76usbxg24
13102-bldg-3794,POINT (139.76899579805496 35.66697937009594),xn76usbxjwv
13102-bldg-3722,POINT (139.76924451265717 35.6667916895107),xn76usby57y
13102-bldg-3750,POINT (139.76936706787865 35.66684131808331),xn76usbyqm1
13102-bldg-3694,POINT (139.76951259890015 35.66672856084095),xn76uscjc8n
13102-bldg-3777,POINT (139.7697286787879 35.666852401836785),xn76uscnqxp
13102-bldg-3823,POINT (139.76954313334252 35.667044807308365),xn76uscpd7j
13102-bldg-3796,POINT (139.7696601534235 35.66699201173874),xn76uscpm1h
13102-bldg-3759,POINT (139.76989945062462 35.6668975372158),xn76uscqdxw
13102-bldg-3751,POINT (139.77061610102714 35.666898992751825),xn76uscyerv
13102-bldg-3765,POINT (139.77057927829838 35.66693846122979),xn76uscyfx1
13102-bldg-3736,POINT (139.7706917653312 35.66688501002757),xn76uscytjm
13102-bldg-3842,POINT (139.7708132357611 35.66705348018843),xn76usfp8h8
13102-bldg-3768,POINT (139.77311951302852 35.666936822891735),xn76usgwvwz
13102-bldg-3746,POINT (139.77319718128433 35.66689553758454),xn76usgwxx1
13102-bldg-3830,POINT (139.77289013254398 35.66711384627894),xn76usgxbru
13102-bldg-3786,POINT (139.77305672656766 35.66699431229298),xn76usgxk39
13102-bldg-3798,POINT (139.77317499228832 35.667042097706805),xn76usgxx49
13102-bldg-3721,POINT (139.77325441157123 35.666820023687876),xn76usgy2ch
13102-bldg-3743,POINT (139.7733680737933 35.66687736023028),xn76usgyeec
13102-bldg-3773,POINT (139.7732847198865 35.66695348024215),xn76usgz1d5
13102-bldg-3810,POINT (139.77341764500804 35.667026941743885),xn76usgzkxw
13102-bldg-3774,POINT (139.77380644994676 35.666984015159315),xn76usupjz8
13102-bldg-3790,POINT (139.7738701195099 35.667033899271935),xn76usupx1p
13102-bldg-3714,POINT (139.77450284231577 35.666830823091225),xn76usuwmgp
13102-bldg-3833,POINT (139.77481114531642 35.66708978726693),xn76usuzv5m
13102-bldg-3666,POINT (139.77496544607592 35.66671237888189),xn76usvj8v0
13102-bldg-4009,POINT (139.76816377357738 35.6674339683006),xn76ut01f78
13102-bldg-3917,POINT (139.7683978793343 35.66736481443371),xn76ut01rwx
13102-bldg-3929,POINT (139.76836560861804 35.66738902279337),xn76ut01wgp
13102-bldg-3906,POINT (139.7684579312214 35.667271802429916),xn76ut02cj7
13102-bldg-3868,POINT (139.76871950975914 35.66721632703368),xn76ut02x5n
13102-bldg-3948,POINT (139.76851650998208 35.66743138388079),xn76ut03f7p
13102-bldg-3932,POINT (139.76859944318213 35.66735750488741),xn76ut03kmm
13102-bldg-4050,POINT (139.76864997486604 35.667687636494904),xn76ut07mdg
13102-bldg-3839,POINT (139.76878700556293 35.66716664790397),xn76ut082cc
13102-bldg-3822,POINT (139.768845962602 35.667123624398464),xn76ut0841t
13102-bldg-3997,POINT (139.7691279173955 35.66728818728999),xn76ut0c08r
13102-bldg-18036,POINT (139.76819040889077 35.6682868194742),xn76ut0nffs
13102-bldg-3925,POINT (139.7700495533495 35.66736600375278),xn76ut13qny
13102-bldg-4055,POINT (139.76975743142626 35.66764082833955),xn76ut15p6h
13102-bldg-3983,POINT (139.77001369843833 35.66745760230383),xn76ut16j2h
13102-bldg-4001,POINT (139.77012618876338 35.66756926959269),xn76ut16xuz
13102-bldg-4085,POINT (139.76984338208393 35.667728988543765),xn76ut1796t
13102-bldg-4097,POINT (139.76994711455447 35.667773834665816),xn76ut17gff
13102-bldg-3903,POINT (139.77040302304874 35.66722198854945),xn76ut18wkn
13102-bldg-4015,POINT (139.77026406888044 35.66742783559631),xn76ut19g4q
13102-bldg-3880,POINT (139.77053351020754 35.66711976940843),xn76ut1b13p
13102-bldg-3913,POINT (139.77060680159408 35.66734237540102),xn76ut1c74w
13102-bldg-3943,POINT (139.77053958139953 35.66741438563935),xn76ut1c9xu
13102-bldg-3951,POINT (139.7707660382675 35.6674101587028),xn76ut1cwzh
13102-bldg-4006,POINT (139.77015435571428 35.667592218473395),xn76ut1db9h
13102-bldg-4024,POINT (139.770190286774 35.667613028601195),xn76ut1dckz
13102-bldg-4033,POINT (139.77022645086268 35.66763859349144),xn76ut1e43d
13102-bldg-4045,POINT (139.77025868251724 35.66766481108797),xn76ut1e5nd
13102-bldg-4089,POINT (139.7704144612978 35.667684608058195),xn76ut1eqdq
13102-bldg-4018,POINT (139.77055465678941 35.667584702933894),xn76ut1f9zx
13102-bldg-4011,POINT (139.77069604770963 35.66752786482255),xn76ut1fmm0
13102-bldg-3994,POINT (139.77080870529196 35.667536158860834),xn76ut1frys
13102-bldg-4035,POINT (139.77070257076662 35.667623418173044),xn76ut1fvqv
13102-bldg-4062,POINT (139.77061995202394 35.66768905493025),xn76ut1g7e0
13102-bldg-4098,POINT (139.770521297374 35.66776924541786),xn76ut1gc4n
13102-bldg-4073,POINT (139.770584183091 35.66772742703691),xn76ut1gddm
13102-bldg-4051,POINT (139.77066206977028 35.66766438220502),xn76ut1ghqx
13102-bldg-4173,POINT (139.76970907345444 35.66783959412354),xn76ut1hnr0
13102-bldg-4177,POINT (139.7696414316349 35.66798804816428),xn76ut1jhdy
13102-bldg-4229,POINT (139.76978103342765 35.668100713214685),xn76ut1jxzy
13102-bldg-4247,POINT (139.7700124885052 35.668022174873194),xn76ut1mm35
13102-bldg-4410,POINT (139.7694670012115 35.66826638642847),xn76ut1n8wu
13102-bldg-4372,POINT (139.7699754996507 35.668469658334224),xn76ut1rukx
13102-bldg-4384,POINT (139.77006567279616 35.66844768612491),xn76ut1ry8d
13102-bldg-4126,POINT (139.7704445890986 35.6678204046025),xn76ut1sp7t
13102-bldg-4251,POINT (139.77037647447483 35.6681434915048),xn76ut1tvzf
13102-bldg-4268,POINT (139.77042275180114 35.66818194770814),xn76ut1wnzj
13102-bldg-4309,POINT (139.77038377639911 35.66823909908391),xn76ut1wtcx
13102-bldg-4350,POINT (139.77013733740839 35.66838967684753),xn76ut1x2mb
13102-bldg-4344,POINT (139.77025097254494 35.66832074459397),xn76ut1x4bu
13102-bldg-4431,POINT (139.7705480891368 35.66843045265144),xn76ut1z9v6
13102-bldg-4592,POINT (139.76813686240425 35.66895593736897),xn76ut249xk
13102-bldg-4606,POINT (139.76810590680532 35.6689785827278),xn76ut24bgt
13102-bldg-4588,POINT (139.76817457621513 35.66894010151759),xn76ut24ds2
13102-bldg-4647,POINT (139.7682904976037 35.66897309054507),xn76ut24v4x
13102-bldg-4659,POINT (139.76816699669507 35.66904717064961),xn76ut25627
13102-bldg-4675,POINT (139.76824901362377 35.669102060789896),xn76ut25s68
13102-bldg-4693,POINT (139.76828299252864 35.669140776336455),xn76ut25v1c
13102-bldg-4715,POINT (139.76837604969307 35.66914418806855),xn76ut25z4q
13102-bldg-4593,POINT (139.76846979219115 35.66883947288302),xn76ut2613s
13102-bldg-4605,POINT (139.76863134597357 35.668916787775906),xn76ut26t0j
13102-bldg-4665,POINT (139.76868702422763 35.66901137297779),xn76ut27n3w
13102-bldg-4709,POINT (139.7687686326434 35.66910287889236),xn76ut2e86e
13102-bldg-4683,POINT (139.76885085638753 35.6691092804447),xn76ut2ed7b
13102-bldg-4725,POINT (139.76891192563528 35.669162564338095),xn76ut2egty
13102-bldg-4766,POINT (139.76839794609953 35.669252707907575),xn76ut2hrwx
13102-bldg-4735,POINT (139.76850810224556 35.66919322132855),xn76ut2k479
13102-bldg-4789,POINT (139.76846747454866 35.669313926540674),xn76ut2kc65
13102-bldg-4793,POINT (139.76864498493433 35.669307086895),xn76ut2kv2z
13102-bldg-4831,POINT (139.76853073704652 35.66936684481783),xn76ut2m4gf
13102-bldg-4850,POINT (139.7685889561856 35.66941584747973),xn76ut2mkjj
13102-bldg-4817,POINT (139.76874542548134 35.669348006241336),xn76ut2mpb6
13102-bldg-4883,POINT (139.76867902576268 35.66943078962019),xn76ut2mqrb
13102-bldg-4861,POINT (139.76861966404164 35.669441201048535),xn76ut2mscu
13102-bldg-4882,POINT (139.76875018825555 35.66947217965642),xn76ut2mxzt
13102-bldg-4914,POINT (139.76869486389847 35.66951470986798),xn76ut2myxk
13102-bldg-5126,POINT (139.76860815002593 35.66985187886295),xn76ut2ruw7
13102-bldg-5113,POINT (139.76863693661235 35.66982513157128),xn76ut2rv33
13102-bldg-4734,POINT (139.7688109362032 35.66923685074319),xn76ut2s37e
13102-bldg-4750,POINT (139.7689200509463 35.669246174823456),xn76ut2s7vk
13102-bldg-4841,POINT (139.7690494628262 35.66930621526658),xn76ut2sybt
13102-bldg-4858,POINT (139.768830789873 35.66942958810868),xn76ut2t3z9
13102-bldg-4892,POINT (139.76887238513197 35.66947317310128),xn76ut2tdz8
13102-bldg-4908,POINT (139.76891904080398 35.66951706137856),xn76ut2tgzg
13102-bldg-4818,POINT (139.76920608238518 35.669361108495416),xn76ut2v4dc
13102-bldg-4873,POINT (139.76910737061414 35.66943806895577),xn76ut2v830
13102-bldg-4891,POINT (139.76912266030007 35.66948699355505),xn76ut2vbd7
13102-bldg-4864,POINT (139.76918961849339 35.669434670207075),xn76ut2vd0t
13102-bldg-4915,POINT (139.76919855583463 35.66949130439511),xn76ut2vf7h
13102-bldg-4834,POINT (139.76926945815032 35.66939190449708),xn76ut2vk09
13102-bldg-4875,POINT (139.76934822127777 35.66945084122623),xn76ut2vtge
13102-bldg-4897,POINT (139.76931816084488 35.66949351571862),xn76ut2vv5t
13102-bldg-4935,POINT (139.76877157682048 35.66953881803701),xn76ut2w07v
13102-bldg-4951,POINT (139.76881311542624 35.669565847793926),xn76ut2w33h
13102-bldg-4992,POINT (139.7688413089115 35.66960857294669),xn76ut2wd0c
13102-bldg-5008,POINT (139.7688881269704 35.66964471812138),xn76ut2weps
13102-bldg-4928,POINT (139.76894759596993 35.66954109983386),xn76ut2whs3
13102-bldg-5029,POINT (139.76897080666492 35.66962018785148),xn76ut2wt54
13102-bldg-4981,POINT (139.76906263999567 35.6696188999802),xn76ut2wx4y
13102-bldg-5031,POINT (139.76904007292507 35.66968268182018),xn76ut2wywy
13102-bldg-5132,POINT (139.76875518943692 35.669818973088155),xn76ut2xb01
13102-bldg-5051,POINT (139.7689934758813 35.66971610841166),xn76ut2xjt5
13102-bldg-5068,POINT (139.76894797525225 35.669746921610574),xn76ut2xkdc
13102-bldg-4948,POINT (139.76922127344025 35.66956583107901),xn76ut2y6cj
