building_id,rep_point,geohash
13102-bldg-7794,POINT (139.76888888477816 35.66685342512493),xn76usbw7pm
13102-bldg-1595,POINT (139.7687618660639 35.666961503607084),xn76usbx05w
13102-bldg-4949,POINT (139.76889597503083 35.66707506982337),xn76usbxg2d
13102-bldg-593,POINT (139.7689937120008 35.66698217280839),xn76usbxjx7
13102-bldg-7461,POINT (139.76924050553066 35.666792424160086),xn76usby5k5
13102-bldg-9541,POINT (139.76935900840135 35.666842432094334),xn76usbyqj7
13102-bldg-8808,POINT (139.76950197914616 35.666733409851425),xn76uscjc3n
13102-bldg-8884,POINT (139.76964273587845 35.66676739857152),xn76uscjuxr
13102-bldg-3052,POINT (139.76945945884475 35.666934042128226),xn76uscnbqq
13102-bldg-3873,POINT (139.7697213064611 35.666862355520635),xn76uscnw91
13102-bldg-8380,POINT (139.76949322511172 35.66710128503995),xn76uscpcjx
13102-bldg-3348,POINT (139.76988515156594 35.6668959393488),xn76uscqdrk
13102-bldg-565,POINT (139.7699442270992 35.66693864508914),xn76uscqgz2
13102-bldg-3592,POINT (139.7700998793196 35.66684891714995),xn76uscqrqs
13102-bldg-445,POINT (139.76983019894354 35.667017722141814),xn76uscr3n5
13102-bldg-8522,POINT (139.77034248897039 35.66700590014715),xn76uscxm5c
13102-bldg-7954,POINT (139.77057192998467 35.66694083754781),xn76uscyfrs
13102-bldg-4717,POINT (139.7706194287946 35.666910738041736),xn76uscyg6p
13102-bldg-324,POINT (139.77068478316352 35.666891095410925),xn76uscytn2
13102-bldg-3107,POINT (139.77059717723344 35.66707652864984),xn76usczfbz
13102-bldg-9018,POINT (139.77070229016275 35.66695406979392),xn76usczj6j
13102-bldg-6840,POINT (139.77081768991715 35.667069805645106),xn76usfp8pe
13102-bldg-7328,POINT (139.7715281925255 35.666978671303774),xn76usfx0wt
13102-bldg-7459,POINT (139.77240530562605 35.66680111074086),xn76usgnjje
13102-bldg-1361,POINT (139.77264578706905 35.66690528226438),xn76usgqf9n
13102-bldg-334,POINT (139.7733820683879 35.666672893820795),xn76usgv7ve
13102-bldg-8016,POINT (139.77310795237335 35.666935747446374),xn76usgwvqx
13102-bldg-279,POINT (139.7731939205176 35.66689584283995),xn76usgwxrr
13102-bldg-6162,POINT (139.77287588782377 35.667104428917085),xn76usgxbn4
13102-bldg-5403,POINT (139.7730525116692 35.66699703831701),xn76usgxk4j
13102-bldg-10219,POINT (139.77317413348337 35.66703915351059),xn76usgxx1b
13102-bldg-10058,POINT (139.77325583742865 35.666818692945796),xn76usgy2bv
13102-bldg-2657,POINT (139.77336742477848 35.6668808796694),xn76usgyes2
13102-bldg-5523,POINT (139.77328123069523 35.666950993047834),xn76usgz198
13102-bldg-3076,POINT (139.7734122064372 35.667027820821644),xn76usgzkxf
13102-bldg-748,POINT (139.77356204601833 35.66682415915068),xn76usun21c
13102-bldg-649,POINT (139.77368001132498 35.666917404232706),xn76usunfg3
13102-bldg-4643,POINT (139.77380058371807 35.66698735110878),xn76usupm87
13102-bldg-10365,POINT (139.7738647365234 35.66703516520066),xn76usupx17
13102-bldg-7152,POINT (139.77391249678004 35.66707256844894),xn76usurb0p
13102-bldg-4216,POINT (139.77450678938933 35.6668406984368),xn76usuwqj4
13102-bldg-4744,POINT (139.77480745520847 35.66694133345478),xn76usuyvpf
13102-bldg-2546,POINT (139.7748086044724 35.66708395515428),xn76usuzv47
13102-bldg-5705,POINT (139.77495714916975 35.66671585811964),xn76usvj8td
13102-bldg-3227,POINT (139.76823362245014 35.66721928599516),xn76ut00egs
13102-bldg-6888,POINT (139.76827760484704 35.66724427864784),xn76ut00ubj
13102-bldg-1286,POINT (139.76816137845083 35.66743453968747),xn76ut01f5w
13102-bldg-6290,POINT (139.76838878540642 35.66736597660575),xn76ut01rwb
13102-bldg-1105,POINT (139.76836084847744 35.66739094806371),xn76ut01wge
13102-bldg-80,POINT (139.76845769448272 35.66727892636662),xn76ut02cne
13102-bldg-6356,POINT (139.76871260323927 35.667218140109156),xn76ut02x53
13102-bldg-8504,POINT (139.76849612790897 35.66744660274994),xn76ut03fjb
13102-bldg-5619,POINT (139.76833550753773 35.66757778144408),xn76ut04wq2
13102-bldg-4654,POINT (139.7686496556782 35.66768743826847),xn76ut07mdf
13102-bldg-4652,POINT (139.7687883467971 35.66717527414343),xn76ut082g6
13102-bldg-5239,POINT (139.76883913992302 35.6671245233066),xn76ut0841b
13102-bldg-5555,POINT (139.76912261489448 35.66728718499084),xn76ut0c085
13102-bldg-3726,POINT (139.76891494560905 35.6677619673243),xn76ut0egb8
13102-bldg-9319,POINT (139.7690099512339 35.667687836250174),xn76ut0emfz
13102-bldg-8444,POINT (139.7683672023824 35.66811977442602),xn76ut0jz52
13102-bldg-4327,POINT (139.7687454188685 35.66789601741586),xn76ut0kxcd
13102-bldg-1770,POINT (139.7687005814184 35.667939687445305),xn76ut0kycb
13102-bldg-2031,POINT (139.76818288099514 35.66828952647951),xn76ut0nfen
13102-bldg-6825,POINT (139.76824116943322 35.668219731122115),xn76ut0nkn4
13102-bldg-10594,POINT (139.76882964888796 35.66782815758089),xn76ut0s1v1
13102-bldg-4395,POINT (139.76888019646734 35.66785886652102),xn76ut0s6fy
13102-bldg-2628,POINT (139.7692892593567 35.66787698762691),xn76ut0ukqp
13102-bldg-4989,POINT (139.77000576068684 35.66745570287164),xn76ut13vpw
13102-bldg-10427,POINT (139.77004556864074 35.66737288075819),xn76ut13w05
13102-bldg-9559,POINT (139.76975319528128 35.66764805378662),xn76ut15p79
13102-bldg-3350,POINT (139.77010612099397 35.66753948010992),xn76ut16rx2
13102-bldg-2749,POINT (139.76984041236724 35.66772344483491),xn76ut1793d
13102-bldg-7644,POINT (139.76992304977543 35.66776404491135),xn76ut17g30
13102-bldg-6668,POINT (139.7704025600812 35.66722509392072),xn76ut18wkt
13102-bldg-4398,POINT (139.77025201337847 35.66743010828072),xn76ut19ffv
13102-bldg-4497,POINT (139.7705260837579 35.66711809105791),xn76ut1b12d
13102-bldg-9047,POINT (139.77071141814233 35.66722673484426),xn76ut1btsu
13102-bldg-8910,POINT (139.7706044202069 35.66734448965068),xn76ut1c74u
13102-bldg-1764,POINT (139.77053724628513 35.66741088676204),xn76ut1c9x6
13102-bldg-8179,POINT (139.77076832206657 35.667420414828094),xn76ut1cycn
13102-bldg-7843,POINT (139.77014411143665 35.667576843964014),xn76ut1d8qj
13102-bldg-7890,POINT (139.7701870925208 35.667613762965175),xn76ut1dcmj
13102-bldg-10674,POINT (139.77045313812962 35.667479781153254),xn76ut1dps5
13102-bldg-3432,POINT (139.7702240102312 35.667632917002706),xn76ut1e428
13102-bldg-5546,POINT (139.77025070480778 35.66766023635697),xn76ut1e4vu
13102-bldg-2877,POINT (139.77040912779302 35.66768905706047),xn76ut1eqe4
13102-bldg-7163,POINT (139.77054999531526 35.66758428656388),xn76ut1f9ze
13102-bldg-5725,POINT (139.77068847777016 35.66752375563054),xn76ut1fmh7
13102-bldg-3173,POINT (139.7708093745385 35.66754250130821),xn76ut1frzv
13102-bldg-1533,POINT (139.77070281693523 35.6676254736542),xn76ut1fvrm
13102-bldg-7315,POINT (139.77061693898958 35.66768882126078),xn76ut1g77j
13102-bldg-822,POINT (139.7705189820701 35.66777127155488),xn76ut1gc4k
13102-bldg-3459,POINT (139.77057457349994 35.66772161721954),xn76ut1gd3n
13102-bldg-7194,POINT (139.77065289161732 35.66766281982666),xn76ut1ghq2
13102-bldg-1415,POINT (139.76970716373444 35.667835267430746),xn76ut1hnnr
13102-bldg-7362,POINT (139.76963715508404 35.667992657878116),xn76ut1jhee
13102-bldg-2217,POINT (139.76977725226402 35.66810338664003),xn76ut1jzb7
13102-bldg-4301,POINT (139.77001042898962 35.66802021409326),xn76ut1mm2c
13102-bldg-3894,POINT (139.76945937633917 35.66825972114654),xn76ut1n8mw
13102-bldg-4059,POINT (139.76997060492528 35.668468801713644),xn76ut1ruke
13102-bldg-2896,POINT (139.7700575130796 35.66844411620134),xn76ut1rwru
13102-bldg-2535,POINT (139.77043794086578 35.667822843908596),xn76ut1spk0
13102-bldg-5065,POINT (139.7703700932541 35.66814992838405),xn76ut1wj9j
13102-bldg-10818,POINT (139.77042288437715 35.66818422595962),xn76ut1wnzm
13102-bldg-6914,POINT (139.77032780199593 35.668245696369326),xn76ut1wsdy
13102-bldg-1839,POINT (139.7701273835011 35.66838787589234),xn76ut1x2j2
13102-bldg-3991,POINT (139.77024792002769 35.66832284796657),xn76ut1x4c6
13102-bldg-8234,POINT (139.7705468109701 35.668432003823476),xn76ut1z9v9
13102-bldg-2456,POINT (139.7687255730399 35.66863427348673),xn76ut22z77
13102-bldg-10398,POINT (139.76812933953312 35.66895392950333),xn76ut249qy
13102-bldg-10646,POINT (139.76810026247594 35.6689785284594),xn76ut24bg9
13102-bldg-10471,POINT (139.76816376975998 35.66893680725939),xn76ut24d78
13102-bldg-5394,POINT (139.768285658456 35.66897581173952),xn76ut24v55
13102-bldg-3185,POINT (139.7681580715637 35.66904599186749),xn76ut2560h
13102-bldg-6107,POINT (139.7682443683113 35.66910970400287),xn76ut25s5u
13102-bldg-5920,POINT (139.76837952474708 35.669153574228595),xn76ut25zk1
13102-bldg-2124,POINT (139.76846488052473 35.66883948450541),xn76ut26139
13102-bldg-9162,POINT (139.76863185190473 35.66891598586229),xn76ut26mpv
13102-bldg-1433,POINT (139.7686802687368 35.6690141228351),xn76ut27n61
13102-bldg-1922,POINT (139.76886273973258 35.66852511577327),xn76ut284x1
13102-bldg-10453,POINT (139.76876090024734 35.669106015312785),xn76ut2e85m
13102-bldg-9987,POINT (139.76884423833096 35.669115042904934),xn76ut2edhg
13102-bldg-2276,POINT (139.76890315281796 35.66917061387868),xn76ut2egrr
13102-bldg-10914,POINT (139.76839416943827 35.66925191547428),xn76ut2hrwk
13102-bldg-7543,POINT (139.7685078779656 35.66919545219481),xn76ut2k47c
13102-bldg-10081,POINT (139.76841392272024 35.66930173678268),xn76ut2k8pg
13102-bldg-2536,POINT (139.7684613424387 35.66931713454801),xn76ut2kc4w
13102-bldg-6543,POINT (139.76859024800237 35.66926710226039),xn76ut2ks1q
13102-bldg-6962,POINT (139.7686486922559 35.66930584357141),xn76ut2kv8d
13102-bldg-6995,POINT (139.76852419491073 35.6693694045208),xn76ut2m4sm
13102-bldg-5565,POINT (139.76858517141625 35.66941769495415),xn76ut2mkj6
13102-bldg-5013,POINT (139.76874196194893 35.669355821550305),xn76ut2mp9z
13102-bldg-2267,POINT (139.76861705476878 35.669436865752544),xn76ut2msbf
13102-bldg-22,POINT (139.7686677536207 35.669432730525465),xn76ut2mw00
13102-bldg-686,POINT (139.7687460117401 35.66947065869594),xn76ut2mxz6
13102-bldg-253,POINT (139.76868933760414 35.66951688535446),xn76ut2myxb
13102-bldg-1738,POINT (139.76860832322365 35.66985481626894),xn76ut2ruwu
13102-bldg-6102,POINT (139.76863895865287 35.66983277305224),xn76ut2rv6f
13102-bldg-929,POINT (139.76874667441325 35.669814936290216),xn76ut2rxz7
13102-bldg-2859,POINT (139.7688100153113 35.66923509512171),xn76ut2s376
13102-bldg-6134,POINT (139.76891874830608 35.669245192734095),xn76ut2s7v5
13102-bldg-350,POINT (139.7690158918402 35.66917577463092),xn76ut2sn07
13102-bldg-1485,POINT (139.76904161072667 35.66931758960135),xn76ut2sydx
13102-bldg-2884,POINT (139.76878760915574 35.66940880430461),xn76ut2t2g9
13102-bldg-9295,POINT (139.76882187422075 35.66943243606146),xn76ut2t985
13102-bldg-7987,POINT (139.76886469260603 35.66948293590459),xn76ut2tf9e
13102-bldg-2320,POINT (139.76920080064167 35.669362819828805),xn76ut2v47j
13102-bldg-4354,POINT (139.76926618658436 35.669400708262195),xn76ut2v7fn
13102-bldg-6348,POINT (139.7691314313067 35.66944303190612),xn76ut2v8f4
13102-bldg-2558,POINT (139.7691239169422 35.66948387177712),xn76ut2vb9s
13102-bldg-1226,POINT (139.76919372149297 35.66949288250141),xn76ut2vf72
13102-bldg-2788,POINT (139.76933985310086 35.66945132479577),xn76ut2vtet
13102-bldg-7255,POINT (139.76931417599144 35.669490910259846),xn76ut2vv54
13102-bldg-10050,POINT (139.76877085540073 35.66953726349854),xn76ut2w07t
13102-bldg-7580,POINT (139.76881320161624 35.66956651571413),xn76ut2w33h
13102-bldg-765,POINT (139.7689091395754 35.66951947184496),xn76ut2w58k
13102-bldg-10006,POINT (139.76884255817552 35.66960867433308),xn76ut2wd0f
13102-bldg-10890,POINT (139.7688814998074 35.66964477452181),xn76ut2wdzx
13102-bldg-10631,POINT (139.76894592136605 35.669540602407515),xn76ut2whkr
13102-bldg-10479,POINT (139.76896290049748 35.66963164445039),xn76ut2wsvk
13102-bldg-6509,POINT (139.76906086870693 35.669624871879584),xn76ut2wxhj
13102-bldg-3428,POINT (139.76903444347857 35.66968432882858),xn76ut2wyx1
13102-bldg-9630,POINT (139.7689917620693 35.66971716733805),xn76ut2xjt1
13102-bldg-7192,POINT (139.76894498615022 35.66974832610503),xn76ut2xk7p
13102-bldg-10552,POINT (139.7692161837877 35.669567112405936),xn76ut2y6c1
13102-bldg-10439,POINT (139.76909834483357 35.66965680049489),xn76ut2yb1c
13102-bldg-3987,POINT (139.7699009207951 35.66879749595615),xn76ut33f9z
13102-bldg-9614,POINT (139.77016961932932 35.66863697706037),xn76ut38c5b
13102-bldg-5875,POINT (139.77031420648692 35.668597907910254),xn76ut38sks
13102-bldg-1064,POINT (139.77029569721478 35.668738933715524),xn76ut397yy
13102-bldg-6743,POINT (139.7704078236229 35.66893569847962),xn76ut3dwe9
13102-bldg-4740,POINT (139.77046612657017 35.669161496572634),xn76ut3ezvt
13102-bldg-9058,POINT (139.76949985144032 35.66971853913253),xn76ut3p1mk
13102-bldg-1368,POINT (139.7696149744078 35.669819979797126),xn76ut3pu06
13102-bldg-580,POINT (139.77070251939216 35.669182393248626),xn76ut3uj3t
13102-bldg-4933,POINT (139.77075206794015 35.6692201053911),xn76ut3uq8d
13102-bldg-3493,POINT (139.770596927525 35.66951434018894),xn76ut3vfzq
13102-bldg-1472,POINT (139.77075309936032 35.66962809269515),xn76ut3ywse
13102-bldg-4677,POINT (139.77087557355966 35.66728070066412),xn76ut40crn
13102-bldg-10522,POINT (139.77107641486586 35.6671816129977),xn76ut40qhs
13102-bldg-4504,POINT (139.77091939626146 35.667316748431325),xn76ut414mx
13102-bldg-9690,POINT (139.7709656995137 35.66741402534675),xn76ut41exc
13102-bldg-134,POINT (139.7711202920493 35.667300616674765),xn76ut41p4t
13102-bldg-7714,POINT (139.77086964473173 35.66750464616192),xn76ut4432f
13102-bldg-1830,POINT (139.77170602983756 35.667122561431725),xn76ut48hc9
13102-bldg-6366,POINT (139.77188214254085 35.66718359279324),xn76ut4b2uv
13102-bldg-4612,POINT (139.77203181854722 35.667405925562974),xn76ut4csqk
13102-bldg-1668,POINT (139.7721125790652 35.66742075027758),xn76ut4cy31
13102-bldg-2853,POINT (139.77118706326436 35.66797386042503),xn76ut4m08n
13102-bldg-3909,POINT (139.77138539058484 35.66830929084718),xn76ut4qvqf
13102-bldg-10018,POINT (139.7714920636394 35.66823087734808),xn76ut4qxb4
13102-bldg-3224,POINT (139.77143363150824 35.66827482090517),xn76ut4qy2q
13102-bldg-8789,POINT (139.7712640951241 35.66839918423038),xn76ut4r6x8
13102-bldg-9268,POINT (139.7712158671063 35.66846103353728),xn76ut4rc7h
13102-bldg-359,POINT (139.77133202345203 35.66835021134486),xn76ut4rhn7
13102-bldg-1115,POINT (139.77147903598126 35.66837997285837),xn76ut4rreb
13102-bldg-5773,POINT (139.77135410655785 35.668475701560766),xn76ut4rutg
13102-bldg-9488,POINT (139.77142096648214 35.66842715601576),xn76ut4rwht
13102-bldg-2084,POINT (139.77181829930544 35.66803866500206),xn76ut4trkm
13102-bldg-8029,POINT (139.77198489967162 35.66788029590356),xn76ut4u7qc
13102-bldg-490,POINT (139.77204405394244 35.6679510753582),xn76ut4uuev
13102-bldg-1345,POINT (139.77195165419883 35.668023786389746),xn76ut4v699
13102-bldg-7523,POINT (139.77167299590045 35.668179348117896),xn76ut4whn9
13102-bldg-10772,POINT (139.77154421255904 35.66833238533402),xn76ut4x151
13102-bldg-10795,POINT (139.77179194780823 35.66833666150408),xn76ut4xngc
13102-bldg-1502,POINT (139.77171171077228 35.66842256345613),xn76ut4xsgy
13102-bldg-682,POINT (139.77214006311058 35.66826110087796),xn76ut4ywvv
13102-bldg-2300,POINT (139.7722656033461 35.66718321998592),xn76ut503ug
13102-bldg-7969,POINT (139.7728147180124 35.667186880456654),xn76ut52qts
13102-bldg-2199,POINT (139.77273454430036 35.66724060255855),xn76ut52sz8
13102-bldg-9838,POINT (139.77278102699447 35.66720482806522),xn76ut52tbg
13102-bldg-8848,POINT (139.7726090570833 35.667368851572526),xn76ut533z7
13102-bldg-4443,POINT (139.77253344476213 35.667421736546075),xn76ut53b16
13102-bldg-1893,POINT (139.77283462735969 35.66728850639814),xn76ut53p07
13102-bldg-8653,POINT (139.7727032020573 35.66743938536798),xn76ut53uh9
13102-bldg-7830,POINT (139.77241165762322 35.667583138646705),xn76ut54tr2
13102-bldg-8988,POINT (139.77250178614963 35.6677439473841),xn76ut55xm7
13102-bldg-7224,POINT (139.77256552015683 35.667532290267616),xn76ut562vf
13102-bldg-2451,POINT (139.77280765897362 35.667517959883256),xn76ut56q7r
13102-bldg-6071,POINT (139.77271983921875 35.667597777421506),xn76ut56u6j
13102-bldg-1158,POINT (139.77283937482022 35.66759052887949),xn76ut56z0y
13102-bldg-3237,POINT (139.77257893132082 35.6676984654676),xn76ut573hu
13102-bldg-7698,POINT (139.77262586136573 35.667662895105146),xn76ut574nr
13102-bldg-2656,POINT (139.77253671818718 35.667783598724384),xn76ut57bhv
13102-bldg-7765,POINT (139.7728124172926 35.66772107163515),xn76ut57w94
13102-bldg-238,POINT (139.77298286548572 35.66718930324819),xn76ut586tc
13102-bldg-4421,POINT (139.77289831453513 35.66733975562979),xn76ut592d4
13102-bldg-9155,POINT (139.77305652954064 35.66732973430117),xn76ut59k20
13102-bldg-7381,POINT (139.7731721712395 35.667434144316054),xn76ut59ygx
13102-bldg-6061,POINT (139.77324621830624 35.667147801183866),xn76ut5b0wq
13102-bldg-7856,POINT (139.7733022521794 35.66720353789009),xn76ut5bd08
13102-bldg-10786,POINT (139.77337452682193 35.66724101135393),xn76ut5bexw
13102-bldg-8221,POINT (139.77353853416503 35.66715432714074),xn76ut5bpx2
13102-bldg-7692,POINT (139.77329280782394 35.6674197516941),xn76ut5ccbc
13102-bldg-731,POINT (139.7734786542066 35.667310509494364),xn76ut5cnhe
13102-bldg-1961,POINT (139.77303148090215 35.66748211356551),xn76ut5d5sw
13102-bldg-6199,POINT (139.7731753834829 35.66751621563304),xn76ut5dr4c
13102-bldg-6043,POINT (139.77312917982437 35.66757533527235),xn76ut5dtvz
13102-bldg-10,POINT (139.77289093517965 35.66763332346503),xn76ut5e02v
13102-bldg-7115,POINT (139.77296735364212 35.66770167534683),xn76ut5e6jw
13102-bldg-4432,POINT (139.77342460938644 35.66757338467575),xn76ut5fsve
13102-bldg-3994,POINT (139.7732843711194 35.66767877487206),xn76ut5g394
13102-bldg-3223,POINT (139.77338745134307 35.66775852330072),xn76ut5ggbp
13102-bldg-8208,POINT (139.7735330521919 35.66764325844693),xn76ut5gp6s
13102-bldg-451,POINT (139.77347269687215 35.66777335891626),xn76ut5gvfz
13102-bldg-229,POINT (139.7722034803103 35.66810637589012),xn76ut5jb2u
13102-bldg-7700,POINT (139.77258855257344 35.66781443400745),xn76ut5k16e
13102-bldg-9662,POINT (139.77262685087587 35.66784402569119),xn76ut5k620
13102-bldg-7024,POINT (139.77273332326772 35.66784309074985),xn76ut5khxz
13102-bldg-1965,POINT (139.77230836488008 35.66818867781534),xn76ut5n6b7
13102-bldg-1495,POINT (139.77236731147224 35.66823341880412),xn76ut5ns0w
13102-bldg-5291,POINT (139.77244147269627 35.668252724811204),xn76ut5ntun
13102-bldg-2543,POINT (139.77227351976538 35.66845882945667),xn76ut5pf49
13102-bldg-1517,POINT (139.7724029648528 35.668350614896724),xn76ut5pjn3
13102-bldg-4372,POINT (139.77252931300103 35.668322007735775),xn76ut5ppcp
13102-bldg-5994,POINT (139.77262188818042 35.66839537799994),xn76ut5r6nu
13102-bldg-4870,POINT (139.7725445433775 35.668461292111395),xn76ut5rb75
13102-bldg-756,POINT (139.7730387072514 35.66792210999027),xn76ut5seye
13102-bldg-6534,POINT (139.7730233532951 35.66806390366922),xn76ut5te90
13102-bldg-8855,POINT (139.77348537317778 35.66784360525171),xn76ut5unrb
13102-bldg-4501,POINT (139.77339308382292 35.668075907651755),xn76ut5vs57
13102-bldg-2303,POINT (139.77320926801073 35.66820474506427),xn76ut5wrg6
13102-bldg-624,POINT (139.7709487325053 35.66870134328165),xn76ut615pv
13102-bldg-792,POINT (139.77131228158694 35.66852551933023),xn76ut625xh
13102-bldg-10304,POINT (139.77116522810218 35.668815590628505),xn76ut63bjn
13102-bldg-7138,POINT (139.77087024509626 35.66887277459124),xn76ut641rf
13102-bldg-1845,POINT (139.770977118319 35.66896336996764),xn76ut64gbd
13102-bldg-5724,POINT (139.7710144061772 35.668875703656624),xn76ut64k8q
13102-bldg-8588,POINT (139.77107836594695 35.6688309139553),xn76ut64n0j
13102-bldg-3553,POINT (139.77089050077754 35.669077302993514),xn76ut653vc
13102-bldg-10481,POINT (139.77114787218738 35.669141294676706),xn76ut65zcc
13102-bldg-8703,POINT (139.7712670468759 35.66898667164409),xn76ut66ft4
13102-bldg-1666,POINT (139.77136621279607 35.66910530758267),xn76ut67sgh
13102-bldg-7566,POINT (139.7717677119571 35.66851592431662),xn76ut68njr
13102-bldg-10808,POINT (139.7721433530284 35.66860474262265),xn76ut6bwvz
13102-bldg-10627,POINT (139.771871909543 35.66881698121953),xn76ut6cbtm
13102-bldg-10493,POINT (139.77204488267776 35.668715077997945),xn76ut6ckdq
13102-bldg-10357,POINT (139.7720929289227 35.66877512940966),xn76ut6ctvd
13102-bldg-5782,POINT (139.77212230598306 35.66875075017907),xn76ut6cw90
13102-bldg-7913,POINT (139.77192733698232 35.669022661318614),xn76ut6g1gy
13102-bldg-3925,POINT (139.77204421689007 35.66905736296291),xn76ut6gkdn
13102-bldg-3516,POINT (139.77218349336226 35.66904903773422),xn76ut6grbt
13102-bldg-1771,POINT (139.77215774698115 35.66910037220158),xn76ut6gx64
13102-bldg-3261,POINT (139.77213129486182 35.66913284674246),xn76ut6gy8r
13102-bldg-3342,POINT (139.77101645701117 35.669368392186264),xn76ut6jhsp
13102-bldg-5476,POINT (139.77137016727414 35.669282283513155),xn76ut6ksup
13102-bldg-2149,POINT (139.77130396948 35.66947846685476),xn76ut6mg2w
13102-bldg-2904,POINT (139.77143263493215 35.66935110544738),xn76ut6mn2y
13102-bldg-7947,POINT (139.77132918083205 35.66950496257002),xn76ut6muj8
13102-bldg-5138,POINT (139.7709949257748 35.66982869406123),xn76ut6pu4p
13102-bldg-636,POINT (139.77127072895686 35.66958537159509),xn76ut6q6st
13102-bldg-8048,POINT (139.77120071506135 35.6696547809511),xn76ut6qc19
13102-bldg-9568,POINT (139.77137251621195 35.66953400199921),xn76ut6qj51
13102-bldg-9791,POINT (139.77139253309937 35.6696867261272),xn76ut6qvx8
13102-bldg-1863,POINT (139.77145830160123 35.66960745121284),xn76ut6qx0c
13102-bldg-2150,POINT (139.77128350008755 35.669774545151895),xn76ut6r6zy
13102-bldg-5439,POINT (139.77133446782923 35.66974139165884),xn76ut6rk1s
13102-bldg-5171,POINT (139.77153581851823 35.66917935620708),xn76ut6s0bf
13102-bldg-4471,POINT (139.77165401596977 35.66924838894989),xn76ut6s7tg
13102-bldg-9899,POINT (139.77171243620583 35.66931076120165),xn76ut6sucq
13102-bldg-4815,POINT (139.77177894297256 35.66926473614976),xn76ut6sw8b
13102-bldg-10293,POINT (139.77155963240307 35.669400146074516),xn76ut6t36h
13102-bldg-10111,POINT (139.77179632691065 35.66937727757739),xn76ut6tnvv
13102-bldg-8906,POINT (139.77167613865123 35.6694837067351),xn76ut6tu1e
13102-bldg-7091,POINT (139.77209307872926 35.66917580194297),xn76ut6ujb6
13102-bldg-2208,POINT (139.77203793602598 35.66951363420658),xn76ut6vux3
13102-bldg-3562,POINT (139.7716174946752 35.66952634316069),xn76ut6w49x
13102-bldg-7709,POINT (139.77183294230335 35.669663552528775),xn76ut6wzg0
13102-bldg-4350,POINT (139.77179481180025 35.6696968866867),xn76ut6xnck
13102-bldg-9065,POINT (139.77167949034308 35.66977945642973),xn76ut6xs0y
13102-bldg-3002,POINT (139.77197278583907 35.66955252880337),xn76ut6y5n8
13102-bldg-8064,POINT (139.77189565430427 35.66961170429191),xn76ut6y91x
13102-bldg-8305,POINT (139.7720883148206 35.66957920355574),xn76ut6ymeq
13102-bldg-10960,POINT (139.77201991493035 35.66966280101759),xn76ut6yu55
13102-bldg-2982,POINT (139.77212906264114 35.66964120150305),xn76ut6ywxj
13102-bldg-5010,POINT (139.77190940716238 35.669751151955474),xn76ut6z3e9
13102-bldg-9003,POINT (139.77196451147094 35.6698556215608),xn76ut6zfz4
13102-bldg-10641,POINT (139.77216091147432 35.669801158416895),xn76ut6zxkv
13102-bldg-10948,POINT (139.77228311765103 35.66857323789969),xn76ut706rb
13102-bldg-5199,POINT (139.77243932700927 35.66855097320162),xn76ut70mgu
13102-bldg-3413,POINT (139.7724900004472 35.66850567483854),xn76ut70p56
13102-bldg-4644,POINT (139.77249876463378 35.66860549179915),xn76ut70xmc
13102-bldg-3776,POINT (139.77231094107063 35.66876582589983),xn76ut71dgu
13102-bldg-10923,POINT (139.77252540435072 35.66879916536083),xn76ut71zfh
13102-bldg-2391,POINT (139.7725488731329 35.66856233801335),xn76ut722my
13102-bldg-779,POINT (139.77269618316114 35.668498928833365),xn76ut725fh
13102-bldg-1559,POINT (139.77258966874902 35.66861157689284),xn76ut729rh
13102-bldg-6259,POINT (139.77282302551083 35.66854027855587),xn76ut72qcf
13102-bldg-8222,POINT (139.77283193312505 35.66857312059397),xn76ut72rpc
13102-bldg-6693,POINT (139.77274487754624 35.668637325516144),xn76ut72v5b
13102-bldg-10314,POINT (139.77286980936725 35.66859355520654),xn76ut72xgv
13102-bldg-2786,POINT (139.77265015829244 35.66869299350798),xn76ut734y3
13102-bldg-3588,POINT (139.77219493779126 35.66894672413272),xn76ut748jw
13102-bldg-5686,POINT (139.7722703114838 35.66899634693499),xn76ut74cyy
13102-bldg-10113,POINT (139.77233690421 35.66895875500461),xn76ut74exb
13102-bldg-9001,POINT (139.77237856900592 35.66891577392404),xn76ut74krz
13102-bldg-10285,POINT (139.77243141057687 35.66887917788575),xn76ut74m9n
13102-bldg-9348,POINT (139.77248867335163 35.66883481826203),xn76ut74p09
13102-bldg-92,POINT (139.7722183573002 35.66903026918165),xn76ut750tp
13102-bldg-2972,POINT (139.77277722131709 35.66894060635153),xn76ut76tu2
13102-bldg-6364,POINT (139.7727348830415 35.668981209312484),xn76ut76uu1
13102-bldg-9831,POINT (139.77267148272372 35.66902347053116),xn76ut7757c
13102-bldg-5120,POINT (139.77263059367525 35.6690707617837),xn76ut776ke
13102-bldg-9242,POINT (139.7725721014934 35.66912314769875),xn76ut778yr
13102-bldg-5497,POINT (139.77270485431924 35.66908210685407),xn76ut77knf
13102-bldg-7299,POINT (139.77279131481774 35.669031831199426),xn76ut77nj7
13102-bldg-7668,POINT (139.7728442992188 35.66906425451324),xn76ut77r7d
13102-bldg-9565,POINT (139.7727790010677 35.66909341393728),xn76ut77tbc
13102-bldg-1442,POINT (139.77273506570995 35.66914223477968),xn76ut77uf1
